experiment_id,scenario,strategy,robot_count,target_count,seed,timestamp_s,alloc_num,queued_tasks,footprint_bytes
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,50.0,5,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,55.001,6,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,60.0,7,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,65.0,8,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,70.0,9,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,75.0,10,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,80.0,11,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,85.0,12,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,90.0,13,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,95.0,14,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,100.0,15,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,105.0,16,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,110.0,17,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,115.0,18,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,120.0,19,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,125.0,20,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,130.0,21,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,135.0,22,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,140.0,23,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,145.0,24,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,150.0,25,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,155.0,26,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,160.0,27,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,165.0,28,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,170.0,29,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,175.0,30,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,180.0,31,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,185.0,32,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,190.0,33,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,195.0,34,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,200.0,35,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,205.0,36,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,210.0,37,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,215.0,38,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,220.0,39,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,225.0,40,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,230.0,41,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,235.0,42,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,240.0,43,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,245.0,44,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,250.0,45,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,255.0,46,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,260.0,47,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,265.0,48,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,270.0,49,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,275.0,50,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,280.0,51,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,285.0,52,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,290.001,53,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,295.0,54,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,300.0,55,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,305.0,56,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,310.0,57,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,315.0,58,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed03,mixed_stress,ahe_mrta_v3,3,24,3,320.0,59,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,30.0,1,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,35.0,2,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,40.0,3,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,45.0,4,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,50.0,5,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,55.0,6,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,60.0,7,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,65.0,8,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,70.0,9,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,75.0,10,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,80.0,11,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,85.0,12,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,90.0,13,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,95.0,14,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,100.0,15,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,105.0,16,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,110.0,17,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,115.0,18,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,120.0,19,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,125.0,20,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,130.0,21,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,135.0,22,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,140.0,23,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,145.0,24,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,150.0,25,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,155.0,26,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,160.0,27,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,165.0,28,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,170.0,29,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,175.0,30,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,180.0,31,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,185.0,32,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,190.0,33,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,195.0,34,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,200.0,35,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,205.0,36,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,210.001,37,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,215.0,38,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,220.0,39,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,225.0,40,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,230.0,41,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,235.0,42,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,240.0,43,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,245.0,44,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,250.0,45,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,255.0,46,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,260.0,47,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,265.0,48,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,270.0,49,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,275.0,50,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,280.0,51,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,285.0,52,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,290.0,53,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed04,mixed_stress,ahe_mrta_v3,3,24,4,295.0,54,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,30.0,1,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,35.0,2,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,40.0,3,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,45.0,4,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,50.0,5,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,55.0,6,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,60.0,7,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,65.0,8,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,70.0,9,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,75.0,10,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,80.0,11,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,85.0,12,6,48
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,90.0,13,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,95.0,14,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,100.0,15,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,105.0,16,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,110.0,17,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,115.0,18,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,120.0,19,5,44
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,125.0,20,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,130.0,21,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,135.0,22,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,140.0,23,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,145.0,24,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,150.0,25,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,155.0,26,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,160.0,27,4,40
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,165.0,28,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,170.0,29,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,175.0,30,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,180.0,31,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,185.0,32,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,190.0,33,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,195.0,34,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,200.0,35,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,205.0,36,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,210.0,37,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,215.0,38,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,220.0,39,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,225.0,40,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,230.0,41,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,235.0,42,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,240.0,43,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,245.0,44,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,250.0,45,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,255.0,46,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,260.0,47,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,265.0,48,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,270.0,49,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,275.0,50,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,280.0,51,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,285.0,52,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,290.0,53,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,295.0,54,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,300.0,55,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,305.0,56,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,310.0,57,3,36
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,315.0,58,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,320.0,59,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,325.0,60,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,330.0,61,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,335.0,62,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,340.0,63,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,345.0,64,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,350.0,65,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,355.0,66,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,360.0,67,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,365.0,68,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,370.0,69,2,32
exp_mixed_stress_ahe_mrta_v3_r3t24_seed05,mixed_stress,ahe_mrta_v3,3,24,5,375.0,70,1,28
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,30.0,1,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,60.0,2,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,65.0,3,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,70.0,4,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,75.0,5,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,90.0,6,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,95.0,7,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,100.0,8,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,105.0,9,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,110.0,10,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,115.0,11,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,120.0,12,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,125.0,13,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,130.0,14,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,135.0,15,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,140.0,16,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,145.0,17,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed01,mixed_stress,ahe_mrta_v3,3,9,1,150.0,18,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,30.0,1,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,60.0,2,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,65.0,3,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,80.0,4,2,32
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,90.0,5,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,95.0,6,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,100.0,7,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed02,mixed_stress,ahe_mrta_v3,3,9,2,105.0,8,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,30.0,1,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,60.0,2,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,65.0,3,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,80.0,4,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,85.0,5,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,90.0,6,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,95.0,7,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,100.0,8,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,105.0,9,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,110.0,10,3,36
exp_mixed_stress_ahe_mrta_v3_r3t9_seed03,mixed_stress,ahe_mrta_v3,3,9,3,115.0,11,4,40
exp_mixed_stress_ahe_mrta_v3_r3t9_seed04,mixed_stress,ahe_mrta_v3,3,9,4,90.0,1,3,36
